UserName,Text,RetweetCount,Timestamp
SEM. Generalitat," Estàs pensant ja en les teves properes vacances?

Recorda que pots trucar al 061 Salut Respon per obtenir informació sobre el risc dels viatges i l'accessibilitat de les diferents unitats de consell al viatger.",,2023-05-26T16:02:39.000Z
SEM. Generalitat,"Per aquesta fuita d’amoníac en una empresa de Sant Vicenç dels Horts, des del #SEM s’han activat 6 unitats terrestres.
S’han atès 4 afectats, 2 han estat traslladats en estat menys greu i 2 han estat donats d’alta in situ.",7,2023-05-26T12:33:53.000Z
Francina Fonseca,"TAULA DEL SOCI I LA SÒCIA. Atenció en salut mental al Sistema d’Emergències Mèdiques de Catalunya (SEM) 
@semgencat
 #cloendasalutmental2023 
@SCPiSM
 @salutcat",5,2023-05-26T09:53:38.000Z
SEM. Generalitat," Estàs al dia amb el calendari de vacunacions vigent?

 Descarrega l'app 061 Salut Respon per consultar quines vacunes es recomanen,  a quina edat i de quines malalties et protegeixen.",,2023-05-26T07:25:59.000Z
SEM. Generalitat," Més imatges del simulacre d’incendi en un vaixell, avui, en el que han participat unitats i professionals del #SEM, juntament amb 
@BCN_Bombers
, 
@emergenciescat
 i 
@portdebarcelona
.

 Emergència provocada per un incendi a la sala de màquines d'un iot a 
@MarinaPortVell
 ",8,2023-05-25T20:59:56.000Z
SEM. Generalitat,"Per aquest accident a la C-17 a Lliçà d'Amunt, s'han activat 2 unitats terrestres #SEM.
1 home atès i traslladat a l'Hospital de Granollers en estat menys greu.",4,2023-05-25T15:04:27.000Z
Protecció civil,"Protecció Civil de la Generalitat 
@emergenciescat
 hem participat a l'exercici d'incendi en un vaixell al 
@portdebarcelona
 fent les funcions d'observadors",6,2023-05-25T12:19:34.000Z
Bombers Barcelona,"Hem extingit l'incendi simulat i rescatat les dues persones de l'embarcació.

En la intervenció han participat nou dotacions:
 tancs per a grans incendis
 autoescala (E-22)
 embarcació
 furgó de salvament
 vehicles de comandament
 ambulància",6,2023-05-25T12:17:42.000Z
Bombers,"Una persona ha patit una caiguda mentre feia descens de barrancs a la zona del Salt de la Farga de Castellar del Vallès i ha resultat ferida amb possible fractura de fèmur i turmell (11.21h). L'hem estabilitzat, immobilitzat i evacuat amb helicòpter.

#bomberscat #GRAE 
@semgencat",18,2023-05-25T12:58:56.000Z
SEM. Generalitat,"Si necessites ajuda per deixar de fumar, truca al 061 Salut Respon a qualsevol hora del dia!

Obtindràs un programa que consisteix en un pla específic individualitzat, consells i recomanacions per abandonar l'hàbit tabàquic i un seguiment telefònic d'un any.",2,2023-05-25T12:00:33.000Z
SEM. Generalitat,"Accident de 
@transit
 a la B-20 a #Badalona. S'ha atès i traslladat : 

- 1 dona i 1 home en estat menys greu a Hospital Municipal de Badalona,
- 1 home en estat crític a Hospital 
@hgermanstrias
4 unitats terrestres #SEM activades.",2,2023-05-25T09:07:54.000Z
SEM. Generalitat,"Accident de 
@transit
 d’un motorista a La Ràpita.
S'ha atès i traslladat 1 home en estat crític a H. Joan XXIII.
2 unitats terrestres #SEM activades.",,2023-05-25T07:25:12.000Z
SEM. Generalitat,"Utilitzes habitualment l'app 061 Salut Respon?

 Recorda: omple el teu perfil amb la màxima quantitat d'informació possible perquè et sigui útil en cas de necessitar atenció sanitària.",2,2023-05-25T06:51:50.000Z
Mossos,"Ahir una mossa, amb el suport dels companys, va ajudar la Marina a donar a llum dins d’un establiment de Valls. Avui s’han retrobat per conèixer l'estat de salut de la mare i donar la benvinguda a l'Andrey #SomMossos",31,2023-05-24T19:20:37.000Z
SEM. Generalitat,"Assistim al Complex Central de 
@mossos
, a la II Jornada formativa del Pla #INFOCAT amb tots els cossos d'emergències per tractar la coordinació davant d'un incendi forestal. En Chus Cabañas ha presentat 'Estructura i recursos #SEM davant Foc Forestal'.
@emergenciescat
 @bomberscat",3,2023-05-24T15:25:04.000Z
SEM. Generalitat,"El #SEM ha estat guardonat com a Millor Comunicació 2023.

""Epidemiologia de la Mort Sobtada Cardíaca a l'Àrea Mediterrània"". Treball conjunt amb Institut Mèdic Legal i Forense, 
@la_UPC
 , Servei de Cardiologia 
@hjoan23
 I i #SEM. ",6,2023-05-24T14:16:00.000Z
SEM. Generalitat," Davant d'una crisi, #TrioLaVida!

Si coneixes algú amb pensaments de treure's la vida, truca al 061 Salut Respon i un equip d'especialistes en psicologia, psiquiatria i infermeria en salut mental valorarà i gestionarà el cas.",5,2023-05-24T14:00:52.000Z
gencat," Augmenten les denúncies per #ViolènciesSexuals.

Un 60% dels autors són coneguts de la víctima o el seu entorn. http://gen.cat/45tS148

 #TrucaParlaExplica",12,2023-05-24T07:17:08.000Z
SEM. Generalitat,"#SEMaEscoles: 
 Fotos de la visita de l'ambulància del #SEM al Col.legi Cor de Maria, de #Mataró. En Dani ha mostrat als alumnes més petits el funcionament de les unitats i de primers auxilis.",4,2023-05-24T07:29:07.000Z
Bombers,"CONTROLAT l'incendi d'habitatge del C/Renclusa de l'Hospitalet de Llobregat (avís 08.06 h). El foc ha afectat la planta baixa. Treballem per l'extinció i fent ventilació de les finques adjacents. Cinc persones que han estat valorades per 
@semgencat
.

 7 dotacions

#bomberscat",7,2023-05-24T07:12:55.000Z
SEM. Generalitat,"Saps que una de les opcions per accedir al servei de llengua de signes del 061 Salut Respon és fer ús del xat actiu de l'app, gestionat per consultors/es intèrprets de la llengua de signes?

Més informació, a l'enllaç  https://bit.ly/3L4HgvI",5,2023-05-24T07:00:35.000Z
Salut,"El conseller 
@manelbalcells
 dona la benvinguda, agraïnt als residents que hagin escollit Catalunya per formar-se.

: ""El Sistema de Salut de Catalunya és un sistema en transformació, on prioritzem atenció primària de veritat, una atenció social i sanitària integrada des d’un… Show more",4,2023-05-23T17:57:09.000Z
Salut," Donem la benvinguda als quasi 1.700 residents que s'incorporen al Sistema de Salut de Catalunya.

 #BenvingudaResidents23",61,2023-05-23T17:28:20.000Z
gencat," Neix a l'
@hospitalclinic
 el nadó de la primera dona trasplantada d'#úter a tot l'Estat.

 La Tamara tenia la síndrome de Rokitansky i ara, tres anys després de l'operació, ha pogut donar a llum al Jesús.

Coneix-ne la història  http://gen.cat/3oqSNhJ",12,2023-05-22T12:29:25.000Z
SEM. Generalitat," Imatges d'aquesta matinada, durant el #simulacre d’accident de trànsit múltiple a l’interior del túnel de Mont-Ros (A-26), a Sant Joan les Fonts.
El #SEM hi ha participat amb 10 professionals i 3 ambulàncies.
@emergenciescat
 @bomberscat
 @mossos",8,2023-05-23T11:32:00.000Z
SEM. Generalitat,"A la Jornada d'Actualització del Codi IAM I del Codi Ictus a la Regió Sanitària de Girona: taula del CODI ICTUS. La sotscap del #SEM a #Girona, Anna Deulofeu, parla de la Instrucció del #CodiIctus del #CatSalut i la sectorització.",2,2023-05-23T10:34:54.000Z
SEM. Generalitat,"A la Jornada d'Actualització del Codi #IAM I del Codi #Ictus a la Regió Sanitària de Girona: la Cristina Soro, infermera de la taula interhospitalària, ens explica com es fa l'activació des de #CECOS.",1,2023-05-23T10:42:39.000Z
SEM. Generalitat," Acabem la Jornada d'Actualització del Codi IAM I Codi Ictus a la Regió Sanitària de Girona amb 450 assistents: 150 presencials i 300 en línia.
Cloenda a càrrec del Dr. Miquel Carreras Massament, Gerent de la Regió Sanitària Girona i la Gerent del #SEM, Dra. Anna Fontquerni.",1,2023-05-23T11:22:15.000Z
Salut," El programa de trasllat amb ECMO pediàtric, és un exemple d'èxit del Sistema de Salut de Catalunya.

Programa en xarxa on han participat  
@semgencat
, 
@vallhebron
, 
@hjoan23
 i 
@SJDbarcelona_es
.

Coneix el cas de l'Aisha ",6,2023-05-23T07:30:46.000Z
SEM. Generalitat,"Jornada d’actualització codi IAM i codi ICTUS: 
Lluís Tomàs Figueras, infermera coordinador tècnic de sala #CECOS del #SEM parla de la gestió dels codi IAM des de la Sala #CECOS. 
El 12% de les activacions de Codi IAM corresponen a la Regió Sanitària Girona.
@icsgirona",2,2023-05-23T08:30:26.000Z
ICS Girona," Dolors Alsina, metgessa de base col.laboradora  #SEM 
@_ssibe
 
Parla de la confirmació i el maneig inicial del Codi IAM",4,2023-05-23T07:45:23.000Z
ICS Girona," L'infermer de 
@semgencat
 Joan Soler ens parla del Síndrome coronari agut. També posarà a prova els assistents amb alguns casos clínics",5,2023-05-23T07:53:58.000Z
SEM. Generalitat,"#EstàPassant: 
A la Jornada d’actualització del Codi infart (IAM) i Codi ictus a la Regió Sanitària Girona, organitzada pel Servei Català de la Salut i el #SEM. La jornada reuneix 12 ponents i prop de 300 professionals, en format presencial i remot.
@salutcat",,2023-05-23T08:20:04.000Z
Jordi Borràs,Aterran al Cap de la Garriga,2,2023-05-23T05:40:31.000Z
SEM. Generalitat,"Coneixes la funció dels equips d'atenció al pacient crític d'alta complexitat? 

El projecte integra l'alta tecnologia hospitalària, la continuïtat assistencial i la cooperació i estructuració de la xarxa sanitària pública quant als pacients crítics.

 https://bit.ly/3n2rU32",,2023-05-23T07:00:27.000Z
SEM. Generalitat,"#EstàPassant: 
Jornada d’Actualització del CODI IAM (Infart Agut de Miocardi), organitzada pel Servei de Cardiologia de l’Hospital Universitari Arnau de Vilanova i pel #SEM. 

La jornada permet fer un repàs de l’activitat i dels circuits de derivació.
@harnaulleida",2,2023-05-22T14:22:27.000Z
SEM. Generalitat,"Jornada d’Actualització del CODI #IAM: 
Si es pateix un dolor al pit o sensació de constricció de manera persistent, cal trucar immediatament al 112: el #SEM envia un recurs, confirma la sospita d’IAM i la Central de Coordinació Sanitària activa el Codi i alerta a l’hospital.",1,2023-05-22T15:42:38.000Z
Salut,"  Amb la primavera arriba l'al·lèrgia estacional.

 Les al·lèrgies no tenen cura, però se'n poden controlar els símptomes.

 info a https://gen.cat/3KZPcQp",5,2023-05-22T14:08:00.000Z
Protecció civil,"El simulacre d'ahir al 
@PortTarragona
 va comportar un gran desplegament de mitjans, també del 
@semgencat
 

Com a responsables de l’assistència sanitària a les persones afectades en el simulacre, van mobilitzar 60 professionals i 22 unitats. 

https://govern.cat/salapremsa/notes-premsa/508782/simulacre-dincendi-ferits-creuer-al-port-tarragona…",8,2023-05-22T11:40:00.000Z
SEM. Generalitat," #MomentsSEM, imatge compartida per 
@BarCelona__BCN",3,2023-05-22T09:14:01.000Z
SEM. Generalitat," Més #MomentsSEM.
Autor del vídeo: 
@uriii65
.",2,2023-05-22T09:10:47.000Z
SEM. Generalitat," #MomentsSEM :
Interior d'una unitat terrestre del #SEM , fotografiada per @jan_322_11.

 Si teniu imatges de les unitats SEM, ens les podeu enviar a 
@semgencat
 i les compartirem.",,2023-05-22T09:08:53.000Z
SEM. Generalitat," #MomentsSEM : 
@ury113
 ens ha compartit aquesta fotografia d'un dels helicòpters medicalitzats #SEM .",1,2023-05-22T09:05:09.000Z
SEM. Generalitat," #MomentsSEM : Gràcies 
@vailets
, per fer-nos arribar aquest vídeo d'un dels helicòpters medicalitzats #SEM .

 Si teniu imatges de les unitats SEM, ens les podeu enviar a 
@semgencat
 i les compartirem.",2,2023-05-22T09:03:09.000Z
SEM. Generalitat,"Com actuar davant de la picada d'un insecte ? 

#PrimersAuxilis: Retira el fibló sense enfonsar-lo més ni escampar el verí, neteja la zona amb aigua i sabó neutre i aplica aigua freda.",4,2023-05-22T06:30:04.000Z
SEM. Generalitat," Uneix-te al repte de vida de 
@donarsang
:

 Aconseguir 50.000 donacions de PLASMA anuals el 2025 per garantir els tractaments de milers de pacients amb problemes de defenses.

 Informa't a: http://gen.cat/3HuOg4j",4,2023-05-21T18:53:21.000Z
Trànsit," L'#accident ha estat una topada entre un turisme i una motocicleta i el motorista ha resultat ferit greu, segons informa 
@semgencat",4,2023-05-21T18:35:02.000Z
SEM. Generalitat,"Accident moto a l'Arboç.
El #SEM ha atès i traslladat 1 home en estat greu a Hospital Joan XXIII.
S’han activat 2 unitats terrestres i 1 helicòpter medicalitzat.",1,2023-05-21T17:14:28.000Z
SEM. Generalitat," Simulacre d’incendi a un creuer: 
Al tractar-se d’un Incident amb Múltiples Afectats #IMA, una vegada que el grup d’intervenció, amb la Unitat UIS del #SEM, han pogut extreure els afectats, s’ha realitzat triatge i s’ha filiat a tots utilitzant una nova plataforma informàtica.",12,2023-05-21T14:57:45.000Z
Bombers,"Fem extracció amb gruatge i triangle i l'ha traslladem fins a l'hospital de Vic on fem el trànsfer amb l'ambulància del 
@semgencat
.

#bomberscat",3,2023-05-21T13:19:35.000Z
SEM. Generalitat,"#Simulacre d'incendi en un creuer al 
@PortTarragona
, en el que el #SEM ha estat el responsable de l’assistència sanitària a 40 persones afectades.
S’han desplegat més de 60 professionals i 22 unitats, entre elles 3 psicòlegs, 1 dron i 2 camions de logística.
@emergenciescat",10,2023-05-21T12:15:32.000Z
Port Tarragona,"AVÍS EXERCICI EMERGÈNCIES | Aquest matí es realitzarà un simulacre d'emergències a #PortTarragona per la qual cosa es produirà una presència inhabitual de vehicles policials, d'emergències i ambulàncies als molls i al 
@MolldeCosta
 (Refugi 1)

simulacre *** simulacre***simulacre",12,2023-05-21T06:20:49.000Z
Bombers,"#Bomberscat hem treballat amb 5 en un incendi que cremava un matalàs en un apartament de la Pineda (avís 21.36h). Els inquilins, 2 adults i 2 infants, n'han pogut sortir pel seu propi peu i un dels menors ha estat traslladat pel 
@semgencat
 menys greu per inhalació de fum",3,2023-05-21T08:50:30.000Z
SEM. Generalitat,"Necessites una farmàcia de guàrdia i no saps quina és la més propera? 

 Descarrega l'app 061 Salut Respon i en pocs segons tindràs tota la informació al teu abast!",1,2023-05-21T06:30:11.000Z
SEM. Generalitat," Sabies que els/les psicòlegs/gues del #SEM tenen coneixements especialitzats en l'àmbit de les emergències?

Així, a més d'oferir atenció no presencial als ciutadans i professionals de la xarxa de salut pública, poden donar atenció presencial en situacions complexes.",1,2023-05-20T16:01:16.000Z
Bombers,(1/2) Avís 11.58h Hem treballat amb 3 dotacions #bomberscat a Empúriabrava per assistir un avió monomotor recreatiu que ha sortit de la pista d'aterratge de l'aeròdrom. L'aeronau ha quedat mig inclinada en una rasa. Cap persona ferida.,20,2023-05-20T15:56:32.000Z
SEM. Generalitat,"Atropellament a Castelló d'Empúries. 1 dona atesa i traslladada en estat greu a Hospital Trueta de Girona.
Des del #SEM s’han activat 1 unitat terrestre i 1 helicòpter medicalitzat",1,2023-05-20T11:48:19.000Z
SEM. Generalitat,"Gràcies a la Taula d'Atenció al Pacient Fràgil del 061 Salut Respon, el pacient pot posar-se en mans d'un/a doctor/a especialista en geriatria des del primer moment de l'assistència.

El/la metge/ssa accedeix a la seva història clínica per fer una avaluació geriàtrica integral.",,2023-05-20T07:00:30.000Z
Manel Balcells,"El Programa de trasllat d'ECMO pediàtric permet salvar vides com la de l'Aisha. Amb poques hores de vida el 
@semgencat
 la va traslladar del 
@hjoan23
 a 
@vallhebron
 i avui ja fa vida normal. Hem presentat un cas d'èxit que salva vides arreu del territori català!",25,2023-05-19T13:21:32.000Z
Salut," L’Aisha va patir insuficiència respiratòria després d'aspirar meconi durant el part.

Després de 10 dies amb ECMO, s'ha recuperat gràcies a la ràpida actuació i coordinació dels equips del 
@semgencat
, 
@vallhebron
, 
@hjoan23
 i 
@SJDbarcelona_es
.

Coneix el cas d'èxit ",19,2023-05-19T10:29:54.000Z
Vall d'Hebron,"Professionals de #VallHebron, el 
@semgencat
 i 
@SJDbarcelona_ca
 van realitzar amb èxit l'assistència i trasllat amb #ECMO en ambulància de l'Aisha, una pacient neonatal nascuda a 
@hjoan23
 de Tarragona que va patir problemes respiratoris després del part.",22,2023-05-19T09:25:53.000Z
Salut," L'Aisha va néixer el 4 de març amb problemes pulmonars. Un equip del 
@semgencat
 es va traslladar a 
@hjoan23
 on es trobava ingressada per iniciar la teràpia ECMO i traslladar-la en ambulància medicalitzada pediàtrica a 
@vallhebron
.",2,2023-05-19T09:24:27.000Z
Salut," El conseller 
@manelbalcells
, juntament amb 
@semgencat
, 
@vallhebron
 i 
@hjoan23
 expliquen el programa específic de trasllat amb ECMO pediàtric, que garanteix l’assistència i trasllat d’infants les 24 hores del dia en qualsevol punt del territori català.",9,2023-05-19T09:22:26.000Z
